route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,bikes_allowed,wheelchair_accessible,trip_short_name
PAO,SID189836,PAO3503_20260622_SID189836,Malvern,1,3503,007501,2,1,PAO3503
MED,SID189324,MED3504_20260622_SID189324,Center City Philadelphia,0,3504,300007,2,1,MED3504
LAN,SID189324,LAN3504_20260622_SID189324,Doylestown,0,3504,004538,2,1,LAN3504
MED,SID189327,MED3506_20260621_SID189327,Center City Philadelphia,0,3506,300007,0,1,MED3506
LAN,SID189327,LAN3506_20260621_SID189327,Doylestown,0,3506,004538,0,1,LAN3506
MED,SID189324,MED3508_20260622_SID189324,Center City Philadelphia,0,3508,300007,2,1,MED3508
LAN,SID189324,LAN3508_20260622_SID189324,Doylestown,0,3508,004538,2,1,LAN3508
MED,SID189327,MED3510_20260621_SID189327,Center City Philadelphia,0,3510,300007,0,1,MED3510
LAN,SID189327,LAN3510_20260621_SID189327,Doylestown,0,3510,004538,0,1,LAN3510
MED,SID189324,MED3512_20260622_SID189324,Center City Philadelphia,0,3512,300007,2,1,MED3512
LAN,SID189324,LAN3512_20260622_SID189324,Doylestown,0,3512,004538,2,1,LAN3512
MED,SID189327,MED3514_20260621_SID189327,Center City Philadelphia,0,3514,300007,0,1,MED3514
LAN,SID189327,LAN3514_20260621_SID189327,Doylestown,0,3514,004538,0,1,LAN3514
MED,SID189324,MED3516_20260622_SID189324,Center City Philadelphia,0,3516,300007,2,1,MED3516
LAN,SID189324,LAN3516_20260622_SID189324,Doylestown,0,3516,004538,2,1,LAN3516
MED,SID189327,MED3518_20260621_SID189327,Center City Philadelphia,0,3518,300007,0,1,MED3518
LAN,SID189327,LAN3518_20260621_SID189327,Doylestown,0,3518,004538,0,1,LAN3518
MED,SID189324,MED3520_20260622_SID189324,Center City Philadelphia,0,3520,300007,0,1,MED3520
LAN,SID189324,LAN3520_20260622_SID189324,Doylestown,0,3520,004538,0,1,LAN3520
MED,SID189327,MED3522_20260621_SID189327,Center City Philadelphia,0,3522,300007,0,1,MED3522
LAN,SID189327,LAN3522_20260621_SID189327,Doylestown,0,3522,004538,0,1,LAN3522
MED,SID189324,MED3524_20260622_SID189324,Center City Philadelphia,0,3524,300007,0,1,MED3524
LAN,SID189324,LAN3524_20260622_SID189324,Doylestown,0,3524,004538,0,1,LAN3524
MED,SID189327,MED3526_20260621_SID189327,Center City Philadelphia,0,3526,300007,0,1,MED3526
LAN,SID189327,LAN3526_20260621_SID189327,Doylestown,0,3526,004538,0,1,LAN3526
MED,SID189324,MED3528_20260622_SID189324,Center City Philadelphia,0,3528,300007,0,1,MED3528
LAN,SID189324,LAN3528_20260622_SID189324,Doylestown,0,3528,004538,0,1,LAN3528
MED,SID189327,MED3530_20260621_SID189327,Center City Philadelphia,0,3530,300007,0,1,MED3530
LAN,SID189327,LAN3530_20260621_SID189327,Doylestown,0,3530,004538,0,1,LAN3530
WTR,SID189410,WTR3531_20260803_SID189410,Center City Philadelphia,1,3531,327004,0,1,WTR3531
PAO,SID189410,PAO3531_20260803_SID189410,Thorndale,1,3531,007501,2,1,PAO3531
WTR,SID189836,WTR3531_20260622_SID189836,Center City Philadelphia,1,3531,327004,0,1,WTR3531
PAO,SID189836,PAO3531_20260622_SID189836,Thorndale,1,3531,007501,2,1,PAO3531
MED,SID189324,MED3532_20260622_SID189324,Center City Philadelphia,0,3532,300007,0,1,MED3532
LAN,SID189324,LAN3532_20260622_SID189324,Doylestown,0,3532,004538,0,1,LAN3532
MED,SID189327,MED3534_20260621_SID189327,Center City Philadelphia,0,3534,300007,0,1,MED3534
LAN,SID189327,LAN3534_20260621_SID189327,Doylestown,0,3534,004538,0,1,LAN3534
MED,SID189324,MED3536_20260622_SID189324,Center City Philadelphia,0,3536,300007,0,1,MED3536
LAN,SID189324,LAN3536_20260622_SID189324,Doylestown,0,3536,004538,0,1,LAN3536
WTR,SID189410,WTR3537_20260803_SID189410,Center City Philadelphia,1,3537,327004,2,1,WTR3537
PAO,SID189410,PAO3537_20260803_SID189410,Thorndale,1,3537,007501,2,1,PAO3537
WTR,SID189836,WTR3537_20260622_SID189836,Center City Philadelphia,1,3537,327004,2,1,WTR3537
PAO,SID189836,PAO3537_20260622_SID189836,Thorndale,1,3537,007501,2,1,PAO3537
MED,SID189327,MED3538_20260621_SID189327,Center City Philadelphia,0,3538,300007,0,1,MED3538
LAN,SID189327,LAN3538_20260621_SID189327,Doylestown,0,3538,004538,0,1,LAN3538
MED,SID189324,MED3538_20260622_SID189324,Center City Philadelphia,0,3538,300007,0,1,MED3538
LAN,SID189324,LAN3538_20260622_SID189324,Lansdale,0,3538,004538,0,1,LAN3538
MED,SID189324,MED3540_20260622_SID189324,Center City Philadelphia,0,3540,300007,0,1,MED3540
LAN,SID189324,LAN3540_20260622_SID189324,Doylestown,0,3540,004538,2,1,LAN3540
WTR,SID189410,WTR3541_20260803_SID189410,Center City Philadelphia,1,3541,327004,2,1,WTR3541
PAO,SID189410,PAO3541_20260803_SID189410,Malvern,1,3541,007501,2,1,PAO3541
WTR,SID189836,WTR3541_20260622_SID189836,Center City Philadelphia,1,3541,327004,2,1,WTR3541
PAO,SID189836,PAO3541_20260622_SID189836,Malvern,1,3541,007501,2,1,PAO3541
MED,SID189327,MED3542_20260621_SID189327,Center City Philadelphia,0,3542,300007,0,1,MED3542
LAN,SID189327,LAN3542_20260621_SID189327,Doylestown,0,3542,004538,0,1,LAN3542
MED,SID189324,MED3542_20260622_SID189324,Center City Philadelphia,0,3542,300007,0,1,MED3542
LAN,SID189324,LAN3542_20260622_SID189324,Lansdale,0,3542,004538,2,1,LAN3542
MED,SID189324,MED3544_20260622_SID189324,Center City Philadelphia,0,3544,300007,2,1,MED3544
LAN,SID189324,LAN3544_20260622_SID189324,Doylestown,0,3544,004538,2,1,LAN3544
MED,SID189327,MED3546_20260621_SID189327,Center City Philadelphia,0,3546,300007,0,1,MED3546
LAN,SID189327,LAN3546_20260621_SID189327,Doylestown,0,3546,004538,0,1,LAN3546
MED,SID189324,MED3548_20260622_SID189324,Center City Philadelphia,0,3548,300007,2,1,MED3548
LAN,SID189324,LAN3548_20260622_SID189324,Doylestown,0,3548,004538,2,1,LAN3548
WTR,SID189410,WTR3549_20260803_SID189410,Center City Philadelphia,1,3549,327004,0,1,WTR3549
PAO,SID189410,PAO3549_20260803_SID189410,Thorndale,1,3549,007501,0,1,PAO3549
WTR,SID189836,WTR3549_20260622_SID189836,Center City Philadelphia,1,3549,327004,0,1,WTR3549
PAO,SID189836,PAO3549_20260622_SID189836,Thorndale,1,3549,007501,0,1,PAO3549
MED,SID189327,MED3550_20260621_SID189327,Center City Philadelphia,0,3550,300007,0,1,MED3550
LAN,SID189327,LAN3550_20260621_SID189327,Doylestown,0,3550,004538,0,1,LAN3550
MED,SID189324,MED3552_20260622_SID189324,Center City Philadelphia,0,3552,300007,2,1,MED3552
LAN,SID189324,LAN3552_20260622_SID189324,Doylestown,0,3552,004538,2,1,LAN3552
WTR,SID189410,WTR3553_20260803_SID189410,Center City Philadelphia,1,3553,327004,0,1,WTR3553
PAO,SID189410,PAO3553_20260803_SID189410,Malvern,1,3553,007501,0,1,PAO3553
WTR,SID189836,WTR3553_20260622_SID189836,Center City Philadelphia,1,3553,327004,0,1,WTR3553
PAO,SID189836,PAO3553_20260622_SID189836,Malvern,1,3553,007501,0,1,PAO3553
MED,SID189327,MED3554_20260621_SID189327,Center City Philadelphia,0,3554,300007,0,1,MED3554
LAN,SID189327,LAN3554_20260621_SID189327,Doylestown,0,3554,004538,0,1,LAN3554
MED,SID189324,MED3556_20260622_SID189324,Center City Philadelphia,0,3556,300007,0,1,MED3556
LAN,SID189324,LAN3556_20260622_SID189324,Doylestown,0,3556,004538,0,1,LAN3556
WTR,SID189410,WTR3557_20260803_SID189410,Center City Philadelphia,1,3557,327004,0,1,WTR3557
PAO,SID189410,PAO3557_20260803_SID189410,Thorndale,1,3557,007501,0,1,PAO3557
WTR,SID189836,WTR3557_20260622_SID189836,Center City Philadelphia,1,3557,327004,0,1,WTR3557
PAO,SID189836,PAO3557_20260622_SID189836,Thorndale,1,3557,007501,0,1,PAO3557
MED,SID189327,MED3558_20260621_SID189327,Center City Philadelphia,0,3558,300007,0,1,MED3558
LAN,SID189327,LAN3558_20260621_SID189327,Doylestown,0,3558,004538,0,1,LAN3558
MED,SID189324,MED3560_20260622_SID189324,Center City Philadelphia,0,3560,300007,0,1,MED3560
LAN,SID189324,LAN3560_20260622_SID189324,Doylestown,0,3560,004538,0,1,LAN3560
WTR,SID189410,WTR3561_20260803_SID189410,Center City Philadelphia,1,3561,327004,0,1,WTR3561
PAO,SID189410,PAO3561_20260803_SID189410,Malvern,1,3561,007501,0,1,PAO3561
WTR,SID189836,WTR3561_20260622_SID189836,Center City Philadelphia,1,3561,327004,0,1,WTR3561
PAO,SID189836,PAO3561_20260622_SID189836,Malvern,1,3561,007501,0,1,PAO3561
MED,SID189327,MED3562_20260621_SID189327,Center City Philadelphia,0,3562,300007,0,1,MED3562
LAN,SID189327,LAN3562_20260621_SID189327,Doylestown,0,3562,004538,0,1,LAN3562
MED,SID189324,MED3564_20260622_SID189324,Center City Philadelphia,0,3564,300007,0,1,MED3564
LAN,SID189324,LAN3564_20260622_SID189324,Doylestown,0,3564,004538,0,1,LAN3564
MED,SID189327,MED3566_20260621_SID189327,Center City Philadelphia,0,3566,300007,0,1,MED3566
LAN,SID189327,LAN3566_20260621_SID189327,Doylestown,0,3566,004538,0,1,LAN3566
MED,SID189324,MED3568_20260622_SID189324,Center City Philadelphia,0,3568,300007,0,1,MED3568
LAN,SID189324,LAN3568_20260622_SID189324,Doylestown,0,3568,004538,0,1,LAN3568
MED,SID189327,MED3570_20260621_SID189327,Center City Philadelphia,0,3570,300007,0,1,MED3570
LAN,SID189327,LAN3570_20260621_SID189327,Doylestown,0,3570,004538,0,1,LAN3570
MED,SID189324,MED3572_20260622_SID189324,Center City Philadelphia,0,3572,300007,0,1,MED3572
LAN,SID189324,LAN3572_20260622_SID189324,Doylestown,0,3572,004538,0,1,LAN3572
MED,SID189327,MED3574_20260621_SID189327,Center City Philadelphia,0,3574,300007,0,1,MED3574
LAN,SID189327,LAN3574_20260621_SID189327,Doylestown,0,3574,004538,0,1,LAN3574
MED,SID189324,MED3784_20260622_SID189324,Center City Philadelphia,0,3784,300007,2,1,MED3784
CHE,SID189324,CHE3784_20260622_SID189324,Chestnut Hill East,0,3784,004720,2,1,CHE3784
MED,SID189324,MED3786_20260622_SID189324,Center City Philadelphia,0,3786,300007,2,1,MED3786
CHE,SID189324,CHE3786_20260622_SID189324,Chestnut Hill East,0,3786,004720,2,1,CHE3786
WTR,SID189779,WTR3807_20260621_SID189779,Center City Philadelphia,1,3807,327004,0,1,WTR3807
CHW,SID189779,CHW3807_20260621_SID189779,Chestnut Hill West,1,3807,007801,0,1,CHW3807
WTR,SID189411,WTR3807_20260718_SID189411,Center City Philadelphia,1,3807,327004,0,1,WTR3807
CHW,SID189411,CHW3807_20260718_SID189411,Chestnut Hill West,1,3807,007801,0,1,CHW3807
WTR,SID189779,WTR3811_20260621_SID189779,Center City Philadelphia,1,3811,327004,0,1,WTR3811
CHW,SID189779,CHW3811_20260621_SID189779,Chestnut Hill West,1,3811,007801,0,1,CHW3811
WTR,SID189411,WTR3811_20260718_SID189411,Center City Philadelphia,1,3811,327004,0,1,WTR3811
CHW,SID189411,CHW3811_20260718_SID189411,Chestnut Hill West,1,3811,007801,0,1,CHW3811
WTR,SID189779,WTR3815_20260621_SID189779,Center City Philadelphia,1,3815,327004,0,1,WTR3815
CHW,SID189779,CHW3815_20260621_SID189779,Chestnut Hill West,1,3815,007801,0,1,CHW3815
WTR,SID189411,WTR3815_20260718_SID189411,Center City Philadelphia,1,3815,327004,0,1,WTR3815
CHW,SID189411,CHW3815_20260718_SID189411,Chestnut Hill West,1,3815,007801,0,1,CHW3815
WTR,SID189779,WTR3819_20260621_SID189779,Center City Philadelphia,1,3819,327004,0,1,WTR3819
CHW,SID189779,CHW3819_20260621_SID189779,Chestnut Hill West,1,3819,007801,0,1,CHW3819
WTR,SID189411,WTR3819_20260718_SID189411,Center City Philadelphia,1,3819,327004,0,1,WTR3819
CHW,SID189411,CHW3819_20260718_SID189411,Chestnut Hill West,1,3819,007801,0,1,CHW3819
WTR,SID189779,WTR3823_20260621_SID189779,Center City Philadelphia,1,3823,327004,0,1,WTR3823
CHW,SID189779,CHW3823_20260621_SID189779,Chestnut Hill West,1,3823,007801,0,1,CHW3823
WTR,SID189411,WTR3823_20260718_SID189411,Center City Philadelphia,1,3823,327004,0,1,WTR3823
CHW,SID189411,CHW3823_20260718_SID189411,Chestnut Hill West,1,3823,007801,0,1,CHW3823
WTR,SID189779,WTR3827_20260621_SID189779,Center City Philadelphia,1,3827,327004,0,1,WTR3827
CHW,SID189779,CHW3827_20260621_SID189779,Chestnut Hill West,1,3827,007801,0,1,CHW3827
WTR,SID189411,WTR3827_20260718_SID189411,Center City Philadelphia,1,3827,327004,0,1,WTR3827
CHW,SID189411,CHW3827_20260718_SID189411,Chestnut Hill West,1,3827,007801,0,1,CHW3827
WTR,SID189779,WTR3831_20260621_SID189779,Center City Philadelphia,1,3831,327004,0,1,WTR3831
CHW,SID189779,CHW3831_20260621_SID189779,Chestnut Hill West,1,3831,007801,0,1,CHW3831
WTR,SID189411,WTR3831_20260718_SID189411,Center City Philadelphia,1,3831,327004,0,1,WTR3831
CHW,SID189411,CHW3831_20260718_SID189411,Chestnut Hill West,1,3831,007801,0,1,CHW3831
WTR,SID189779,WTR3835_20260621_SID189779,Center City Philadelphia,1,3835,327004,0,1,WTR3835
CHW,SID189779,CHW3835_20260621_SID189779,Chestnut Hill West,1,3835,007801,0,1,CHW3835
WTR,SID189411,WTR3835_20260718_SID189411,Center City Philadelphia,1,3835,327004,0,1,WTR3835
CHW,SID189411,CHW3835_20260718_SID189411,Chestnut Hill West,1,3835,007801,0,1,CHW3835
WTR,SID189779,WTR3839_20260621_SID189779,Center City Philadelphia,1,3839,327004,0,1,WTR3839
CHW,SID189779,CHW3839_20260621_SID189779,Chestnut Hill West,1,3839,007801,0,1,CHW3839
WTR,SID189411,WTR3839_20260718_SID189411,Center City Philadelphia,1,3839,327004,0,1,WTR3839
CHW,SID189411,CHW3839_20260718_SID189411,Chestnut Hill West,1,3839,007801,0,1,CHW3839
WAR,SID189324,WAR401_20260622_SID189324,Center City Philadelphia,1,401,417004,0,1,WAR401
AIR,SID189324,AIR401_20260622_SID189324,Airport Terminals E & F,1,401,007401,0,1,AIR401
AIR,SID189324,AIR402_20260622_SID189324,Temple University,0,402,401007,0,1,AIR402
WAR,SID189324,WAR403_20260622_SID189324,Center City Philadelphia,1,403,417004,0,1,WAR403
AIR,SID189324,AIR403_20260622_SID189324,Airport Terminals E & F,1,403,007401,0,1,AIR403
AIR,SID189324,AIR404_20260622_SID189324,Center City Philadelphia,0,404,401007,2,1,AIR404
WAR,SID189324,WAR404_20260622_SID189324,Warminster,0,404,004417,2,1,WAR404
WAR,SID189324,WAR405_20260622_SID189324,Center City Philadelphia,1,405,417004,0,1,WAR405
AIR,SID189324,AIR405_20260622_SID189324,Airport Terminals E & F,1,405,007401,0,1,AIR405
WAR,SID189324,WAR407_20260622_SID189324,Center City Philadelphia,1,407,417004,0,1,WAR407
AIR,SID189324,AIR407_20260622_SID189324,Airport Terminals E & F,1,407,007401,2,1,AIR407
AIR,SID189324,AIR408_20260622_SID189324,Center City Philadelphia,0,408,401007,2,1,AIR408
WAR,SID189324,WAR408_20260622_SID189324,Warminster,0,408,004417,2,1,WAR408
WAR,SID189324,WAR409_20260622_SID189324,Center City Philadelphia,1,409,417004,2,1,WAR409
AIR,SID189324,AIR409_20260622_SID189324,Airport Terminals E & F,1,409,007401,2,1,AIR409
AIR,SID189324,AIR412_20260622_SID189324,Center City Philadelphia,0,412,401007,2,1,AIR412
WAR,SID189324,WAR412_20260622_SID189324,Warminster,0,412,004417,2,1,WAR412
WAR,SID189324,WAR413_20260622_SID189324,Center City Philadelphia,1,413,417004,2,1,WAR413
AIR,SID189324,AIR413_20260622_SID189324,Airport Terminals E & F,1,413,007401,2,1,AIR413
AIR,SID189324,AIR416_20260622_SID189324,Center City Philadelphia,0,416,401007,2,1,AIR416
WAR,SID189324,WAR416_20260622_SID189324,Warminster,0,416,004417,2,1,WAR416
WAR,SID189324,WAR417_20260622_SID189324,Center City Philadelphia,1,417,417004,2,1,WAR417
AIR,SID189324,AIR417_20260622_SID189324,Airport Terminals E & F,1,417,007401,2,1,AIR417
AIR,SID189324,AIR420_20260622_SID189324,Center City Philadelphia,0,420,401007,0,1,AIR420
WAR,SID189324,WAR420_20260622_SID189324,Warminster,0,420,004417,0,1,WAR420
AIR,SID189896,AIR4204_20260621_SID189896,Center City Philadelphia,0,4204,401007,0,1,AIR4204
NOR,SID189896,NOR4204_20260621_SID189896,Norristown Elm Street,0,4204,004228,0,1,NOR4204
AIR,SID189412,AIR4204_20260815_SID189412,Center City Philadelphia,0,4204,401007,0,1,AIR4204
NOR,SID189412,NOR4204_20260815_SID189412,Norristown Transit Center,0,4204,004228,0,1,NOR4204
AIR,SID189896,AIR4208_20260621_SID189896,Center City Philadelphia,0,4208,401007,0,1,AIR4208
NOR,SID189896,NOR4208_20260621_SID189896,Norristown Elm Street,0,4208,004228,0,1,NOR4208
AIR,SID189412,AIR4208_20260815_SID189412,Center City Philadelphia,0,4208,401007,0,1,AIR4208
NOR,SID189412,NOR4208_20260815_SID189412,Norristown Transit Center,0,4208,004228,0,1,NOR4208
WAR,SID189324,WAR421_20260622_SID189324,Center City Philadelphia,1,421,417004,2,1,WAR421
AIR,SID189324,AIR421_20260622_SID189324,Airport Terminals E & F,1,421,007401,2,1,AIR421
AIR,SID189896,AIR4212_20260621_SID189896,Center City Philadelphia,0,4212,401007,0,1,AIR4212
NOR,SID189896,NOR4212_20260621_SID189896,Norristown Elm Street,0,4212,004228,0,1,NOR4212
AIR,SID189412,AIR4212_20260815_SID189412,Center City Philadelphia,0,4212,401007,0,1,AIR4212
NOR,SID189412,NOR4212_20260815_SID189412,Norristown Transit Center,0,4212,004228,0,1,NOR4212
AIR,SID189896,AIR4216_20260621_SID189896,Center City Philadelphia,0,4216,401007,0,1,AIR4216
NOR,SID189896,NOR4216_20260621_SID189896,Norristown Elm Street,0,4216,004228,0,1,NOR4216
AIR,SID189412,AIR4216_20260815_SID189412,Center City Philadelphia,0,4216,401007,0,1,AIR4216
NOR,SID189412,NOR4216_20260815_SID189412,Norristown Transit Center,0,4216,004228,0,1,NOR4216
AIR,SID189896,AIR4220_20260621_SID189896,Center City Philadelphia,0,4220,401007,0,1,AIR4220
NOR,SID189896,NOR4220_20260621_SID189896,Norristown Elm Street,0,4220,004228,0,1,NOR4220
AIR,SID189412,AIR4220_20260815_SID189412,Center City Philadelphia,0,4220,401007,0,1,AIR4220
NOR,SID189412,NOR4220_20260815_SID189412,Norristown Transit Center,0,4220,004228,0,1,NOR4220
AIR,SID189896,AIR4224_20260621_SID189896,Center City Philadelphia,0,4224,401007,0,1,AIR4224
NOR,SID189896,NOR4224_20260621_SID189896,Norristown Elm Street,0,4224,004228,0,1,NOR4224
AIR,SID189412,AIR4224_20260815_SID189412,Center City Philadelphia,0,4224,401007,0,1,AIR4224
NOR,SID189412,NOR4224_20260815_SID189412,Norristown Transit Center,0,4224,004228,0,1,NOR4224
AIR,SID189896,AIR4228_20260621_SID189896,Center City Philadelphia,0,4228,401007,0,1,AIR4228
NOR,SID189896,NOR4228_20260621_SID189896,Norristown Elm Street,0,4228,004228,0,1,NOR4228
AIR,SID189412,AIR4228_20260815_SID189412,Center City Philadelphia,0,4228,401007,0,1,AIR4228
NOR,SID189412,NOR4228_20260815_SID189412,Norristown Transit Center,0,4228,004228,0,1,NOR4228
AIR,SID189896,AIR4232_20260621_SID189896,Center City Philadelphia,0,4232,401007,0,1,AIR4232
NOR,SID189896,NOR4232_20260621_SID189896,Norristown Elm Street,0,4232,004228,0,1,NOR4232
AIR,SID189412,AIR4232_20260815_SID189412,Center City Philadelphia,0,4232,401007,0,1,AIR4232
NOR,SID189412,NOR4232_20260815_SID189412,Norristown Transit Center,0,4232,004228,0,1,NOR4232
AIR,SID189896,AIR4236_20260621_SID189896,Center City Philadelphia,0,4236,401007,0,1,AIR4236
NOR,SID189896,NOR4236_20260621_SID189896,Norristown Elm Street,0,4236,004228,0,1,NOR4236
AIR,SID189412,AIR4236_20260815_SID189412,Center City Philadelphia,0,4236,401007,0,1,AIR4236
NOR,SID189412,NOR4236_20260815_SID189412,Norristown Transit Center,0,4236,004228,0,1,NOR4236
AIR,SID189324,AIR424_20260622_SID189324,Center City Philadelphia,0,424,401007,0,1,AIR424
WAR,SID189324,WAR424_20260622_SID189324,Warminster,0,424,004417,0,1,WAR424
AIR,SID189896,AIR4240_20260621_SID189896,Center City Philadelphia,0,4240,401007,0,1,AIR4240
NOR,SID189896,NOR4240_20260621_SID189896,Norristown Elm Street,0,4240,004228,0,1,NOR4240
AIR,SID189412,AIR4240_20260815_SID189412,Center City Philadelphia,0,4240,401007,0,1,AIR4240
NOR,SID189412,NOR4240_20260815_SID189412,Norristown Transit Center,0,4240,004228,0,1,NOR4240
AIR,SID189896,AIR4244_20260621_SID189896,Center City Philadelphia,0,4244,401007,0,1,AIR4244
NOR,SID189896,NOR4244_20260621_SID189896,Norristown Elm Street,0,4244,004228,0,1,NOR4244
AIR,SID189412,AIR4244_20260815_SID189412,Center City Philadelphia,0,4244,401007,0,1,AIR4244
NOR,SID189412,NOR4244_20260815_SID189412,Norristown Transit Center,0,4244,004228,0,1,NOR4244
AIR,SID189896,AIR4248_20260621_SID189896,Center City Philadelphia,0,4248,401007,0,1,AIR4248
NOR,SID189896,NOR4248_20260621_SID189896,Norristown Elm Street,0,4248,004228,0,1,NOR4248
AIR,SID189412,AIR4248_20260815_SID189412,Center City Philadelphia,0,4248,401007,0,1,AIR4248
NOR,SID189412,NOR4248_20260815_SID189412,Norristown Transit Center,0,4248,004228,0,1,NOR4248
WAR,SID189324,WAR425_20260622_SID189324,Center City Philadelphia,1,425,417004,2,1,WAR425
AIR,SID189324,AIR425_20260622_SID189324,Airport Terminals E & F,1,425,007401,0,1,AIR425
AIR,SID189896,AIR4252_20260621_SID189896,Center City Philadelphia,0,4252,401007,0,1,AIR4252
NOR,SID189896,NOR4252_20260621_SID189896,Norristown Elm Street,0,4252,004228,0,1,NOR4252
AIR,SID189412,AIR4252_20260815_SID189412,Center City Philadelphia,0,4252,401007,0,1,AIR4252
NOR,SID189412,NOR4252_20260815_SID189412,Norristown Transit Center,0,4252,004228,0,1,NOR4252
AIR,SID189896,AIR4256_20260621_SID189896,Center City Philadelphia,0,4256,401007,0,1,AIR4256
NOR,SID189896,NOR4256_20260621_SID189896,Norristown Elm Street,0,4256,004228,0,1,NOR4256
AIR,SID189412,AIR4256_20260815_SID189412,Center City Philadelphia,0,4256,401007,0,1,AIR4256
NOR,SID189412,NOR4256_20260815_SID189412,Norristown Transit Center,0,4256,004228,0,1,NOR4256
AIR,SID189896,AIR4260_20260621_SID189896,Center City Philadelphia,0,4260,401007,0,1,AIR4260
NOR,SID189896,NOR4260_20260621_SID189896,Norristown Elm Street,0,4260,004228,0,1,NOR4260
AIR,SID189412,AIR4260_20260815_SID189412,Center City Philadelphia,0,4260,401007,0,1,AIR4260
NOR,SID189412,NOR4260_20260815_SID189412,Norristown Transit Center,0,4260,004228,0,1,NOR4260
AIR,SID189896,AIR4264_20260621_SID189896,Center City Philadelphia,0,4264,401007,0,1,AIR4264
NOR,SID189896,NOR4264_20260621_SID189896,Norristown Elm Street,0,4264,004228,0,1,NOR4264
AIR,SID189412,AIR4264_20260815_SID189412,Center City Philadelphia,0,4264,401007,0,1,AIR4264
NOR,SID189412,NOR4264_20260815_SID189412,Norristown Transit Center,0,4264,004228,0,1,NOR4264
AIR,SID189896,AIR4268_20260621_SID189896,Center City Philadelphia,0,4268,401007,0,1,AIR4268
NOR,SID189896,NOR4268_20260621_SID189896,Norristown Elm Street,0,4268,004228,0,1,NOR4268
AIR,SID189412,AIR4268_20260815_SID189412,Center City Philadelphia,0,4268,401007,0,1,AIR4268
NOR,SID189412,NOR4268_20260815_SID189412,Norristown Transit Center,0,4268,004228,0,1,NOR4268
AIR,SID189896,AIR4272_20260621_SID189896,Center City Philadelphia,0,4272,401007,0,1,AIR4272
NOR,SID189896,NOR4272_20260621_SID189896,Norristown Elm Street,0,4272,004228,0,1,NOR4272
AIR,SID189412,AIR4272_20260815_SID189412,Center City Philadelphia,0,4272,401007,0,1,AIR4272
NOR,SID189412,NOR4272_20260815_SID189412,Norristown Transit Center,0,4272,004228,0,1,NOR4272
AIR,SID189896,AIR4276_20260621_SID189896,Center City Philadelphia,0,4276,401007,0,1,AIR4276
NOR,SID189896,NOR4276_20260621_SID189896,Norristown Elm Street,0,4276,004228,0,1,NOR4276
AIR,SID189412,AIR4276_20260815_SID189412,Center City Philadelphia,0,4276,401007,0,1,AIR4276
NOR,SID189412,NOR4276_20260815_SID189412,Norristown Transit Center,0,4276,004228,0,1,NOR4276
AIR,SID189324,AIR428_20260622_SID189324,Center City Philadelphia,0,428,401007,0,1,AIR428
WAR,SID189324,WAR428_20260622_SID189324,Warminster,0,428,004417,0,1,WAR428
AIR,SID189324,AIR4286_20260622_SID189324,Center City Philadelphia,0,4286,401007,2,1,AIR4286
NOR,SID189324,NOR4286_20260622_SID189324,Miquon,0,4286,004228,2,1,NOR4286
WAR,SID189324,WAR429_20260622_SID189324,Center City Philadelphia,1,429,417004,0,1,WAR429
AIR,SID189324,AIR429_20260622_SID189324,Airport Terminals E & F,1,429,007401,0,1,AIR429
AIR,SID189324,AIR432_20260622_SID189324,Center City Philadelphia,0,432,401007,0,1,AIR432
WAR,SID189324,WAR432_20260622_SID189324,Warminster,0,432,004417,0,1,WAR432
WAR,SID189324,WAR433_20260622_SID189324,Center City Philadelphia,1,433,417004,0,1,WAR433
AIR,SID189324,AIR433_20260622_SID189324,Airport Terminals E & F,1,433,007401,0,1,AIR433
AIR,SID189324,AIR436_20260622_SID189324,Center City Philadelphia,0,436,401007,0,1,AIR436
WAR,SID189324,WAR436_20260622_SID189324,Warminster,0,436,004417,0,1,WAR436
WAR,SID189324,WAR437_20260622_SID189324,Center City Philadelphia,1,437,417004,0,1,WAR437
AIR,SID189324,AIR437_20260622_SID189324,Airport Terminals E & F,1,437,007401,0,1,AIR437
AIR,SID189324,AIR440_20260622_SID189324,Center City Philadelphia,0,440,401007,0,1,AIR440
WAR,SID189324,WAR440_20260622_SID189324,Warminster,0,440,004417,2,1,WAR440
WAR,SID189327,WAR4401_20260621_SID189327,Center City Philadelphia,1,4401,417004,0,1,WAR4401
AIR,SID189327,AIR4401_20260621_SID189327,Airport Terminals E & F,1,4401,007401,0,1,AIR4401
AIR,SID189327,AIR4402_20260621_SID189327,Center City Philadelphia,0,4402,401007,0,1,AIR4402
WAR,SID189327,WAR4402_20260621_SID189327,Warminster,0,4402,004417,0,1,WAR4402
WAR,SID189327,WAR4403_20260621_SID189327,Center City Philadelphia,1,4403,417004,0,1,WAR4403
AIR,SID189327,AIR4403_20260621_SID189327,Airport Terminals E & F,1,4403,007401,0,1,AIR4403
WAR,SID189327,WAR4405_20260621_SID189327,Center City Philadelphia,1,4405,417004,0,1,WAR4405
AIR,SID189327,AIR4405_20260621_SID189327,Airport Terminals E & F,1,4405,007401,0,1,AIR4405
AIR,SID189327,AIR4406_20260621_SID189327,Center City Philadelphia,0,4406,401007,0,1,AIR4406
WAR,SID189327,WAR4406_20260621_SID189327,Warminster,0,4406,004417,0,1,WAR4406
